x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134 x135 x136 x137 x138 x139 x140 x141 x142 x143 x144 x145 x146 x147 x148 x149 x150 x151 x152 x153 x154 x155 x156 x157 x158 x159 x160 x161 x162 x163 x164 x165 x166 x167 x168 x169 x170 x171 x172 x173 x174 x175 x176 x177 x178 x179 x180 x181 x182 x183 x184 x185 x186 x187 x188 x189 x190 x191 result
49618.27 50919.24 52345.6 52100.65 49873.77 48050.07 43479.85 39414.41 35869.2 33221.97 39000.88 44111.93 51329.52 64025.2 72328.36 74415.96 70850.15 64808.37 61198.79 61572.47 65376.47 76441.15 97901.14 117320.6 127478.8 138035 151126.7 167347.6 192563.7 212073.1 214852.4 208077.4 179305.9 141773.1 109298.8 89665.4 86066.25 73486.89 53633.92 44616.09 59852.1 78388.68 75183.03 61592.15 78112.57 137669 190610.4 181902.4 127838.4 69825.42 46361.09 150810.9 404301.3 653875.1 732942.7 606126 313188.7 177996 182466.8 154740.5 355490.2 394705.5 188179.9 97022.62 126563.6 194895.9 264187.9 672471.3 898913.7 531209.6 206975.1 163335.2 143872.3 70173.23 59078.88 131725.4 209399.7 541719.6 439206.5 184015.7 148214.7 113167.5 120712.5 206540.2 284025.6 1002753 671800.8 121217.8 118713 226112.3 358067.2 1029057 589303.5 164933.2 135668.5 118853.3 105631.2 74192.98 107088.6 273697.5 202259.1 750690 198969.2 61025.3 65073.2 170193.9 84663.95 66980.62 124480.5 725008.7 264191.7 85967.17 82698.89 134207.1 210550.8 1050409 319111.7 100681.1 59963.63 45770.48 42632.69 34364.02 41001.91 179086 91149.89 353431.6 92813.29 49201.71 69957.16 350516.9 98944.21 43115.29 73603.14 250067.7 40407.6 26650.67 59005.67 52210.55 50606.96 170498.9 71013.42 294775.7 50139.86 21496.24 40790.66 28896.47 60350.86 336649.8 49881.93 67951.54 33679.84 35796.82 40103.24 71076.1 48169.18 20841.84 19851.8 50398.01 24094.94 43630.04 65788.96 44078.05 22584.51 114595.7 14653.89 34312.26 36489.53 123131.6 20356.25 12057 17433.77 118802.7 13560.79 24159.33 51345.81 7418.276 20364.32 36215.28 8342.041 8201.669 14956.3 7927.311 12418.02 8740.973 7557.172 9512.093 5456.301 11861.19 16572.31 17999.77 13374.83 do
26613.64 37183.56 48482.93 55663.13 67200.28 71638.71 70751.32 71115.22 67214.19 58741.66 48460.03 42983.97 39715.5 34515.08 32640.69 32822.05 34966.62 40454.74 43820.79 49998.13 62052.17 73290.91 78770.95 71354.9 53791.5 29418.54 22362.74 34772.58 77383.3 108441 114714.4 109327.4 78837.32 39957.07 40117.43 67419.89 94272.16 102573.3 89804.38 64147.53 36614.69 41979.37 65468.49 89009.82 106064.2 105794.4 126921.3 180269.5 203646.7 167668.1 106042.6 190427.6 373928.4 495409.9 500885.1 416084.4 261101.3 149261.4 165898.4 120613.5 66588.54 136160.4 123716.2 61220.87 65577.71 93577.1 106460.3 163943.3 227800.4 163821.4 119791 107332.2 45880.24 62017.6 123589.2 187088.2 291295.8 770143.5 666345 246435.3 218554.8 146956.7 191341.1 156655.2 225676.4 303700.8 260438.8 116263.5 198596.3 212027.8 371264.8 848165.5 502341.2 247121.7 85570.84 82944.93 116551.1 58070.55 105674.4 173637.9 253680.2 1134543 472601.2 176521.2 184673.5 238963 136522.1 127122.1 278555.2 1363702 453645.6 177756.5 123093.7 169140.1 225411.1 726359 215569.5 94419.26 109972 67952.44 68175.18 73698.03 175071.8 207444.2 116211.5 152148 118857 110738.5 65185.48 120782.1 103734.2 87069.2 95211.08 227100.9 80803.58 71665.05 102499.3 80997.73 83605.04 75608.2 103259.7 143057.2 83939.63 49352.97 79777.31 74709.75 52925.95 144853.8 84504.91 77312.1 53323.51 113231.2 77933.8 130363.3 119196.8 178037.9 145274.5 183981 148910.7 172743.3 166837.2 113505 128854 95750.67 84363.51 80440.07 56286.4 62630.94 45999.47 46679.18 38618.01 55836.93 31829.83 49001.85 56038.85 43600.6 39196.34 45430.89 37563.91 45887.01 39740.75 50187.94 46903.26 63829.91 69726.68 62774.13 55552.54 52786.66 36666.68 61694.5 113999.2 do
38657.88 68247.13 85377.77 128434.4 213562.6 256631 295096.1 335370.4 365234.3 414813.9 434328.7 439011.9 415569.1 353906.6 254002.1 176064.4 191762 311981.3 400536.7 479780.4 616472.8 689295.5 593123 325468.9 282791.1 496005.7 1003898 1553883 2320494 2955341 3197461 3275955 3021118 2505889 1687959 809535.4 467556.7 619948.1 791527.3 595483.1 284305.6 365504.9 582806.8 525018.3 293087.5 319351.8 510350.1 338451.5 401987.1 751724 609848.6 733425 2278796 3728368 3909555 2919373 1246393 711047.4 875708.5 424376.1 587814.4 431828.6 544926.2 526474.6 537968.6 673095 1103101 3059356 3464565 1499290 707361.4 480648.8 432707.8 360041.8 408292.4 511926.2 742676.5 2360274 2258694 605416.3 298849.3 208640.2 146140.3 256202.7 492238.5 1029569 329225 83372.65 41972.41 56568.06 64282.65 69425.1 197377 222868.8 114038.6 104434.8 162137 213745.9 74641.12 102579.2 103842.7 235987.6 204079.9 137169.4 154034.9 337168.7 180872.6 71673.38 63133.49 44223.56 42449.85 48835.86 80854.17 54412.88 119391.7 136874.5 86487.64 39309.82 37599.03 19335.21 19578.24 43301.56 35874.35 59889.05 43802.65 22100.05 24517.99 21054.88 16198.55 71124.34 41933.66 39622.6 47862.49 78954.44 47954.78 16544.74 31483.46 27192.03 16347.61 31554.45 57217.24 37603.31 29170.66 19548.92 30235.59 29013.2 9637.257 15262.08 17582.39 15815.68 15750.05 19105.96 15346.41 23408.05 20698.19 25122.27 12054.95 18993.06 13369.92 15403.3 27137.5 55398.57 31004.8 38270.38 45025.61 26580.14 21913.02 17454.46 47278.55 35164.2 17217.42 24944.89 35180.48 47421.23 31803.23 10699.93 21528.54 44485.11 61396.05 23972.23 37702.33 29854.43 51614.76 57367.21 46006.35 49816.24 23807.8 13255.38 13115.39 27438.13 48755.83 do
130366.9 119260.5 108619.5 103627.5 104663.2 108471 128093.6 145318.6 165584.8 200326.2 219503.1 226196.1 216954.7 195539.8 174973.1 185351.1 240758.5 328257.9 377583.7 415520 473992.2 481738.9 339307.8 206150.4 296797.6 598874.9 1002788 1420640 1981302 2428697 2581739 2608427 2366837 1931243 1275318 580828.1 369773.6 548507.9 688285 556542 356228.3 399087.1 524954.7 486889.4 336405 374933.2 559714.1 401664.1 256009.6 453093.1 442166.4 498399.2 1705395 2989018 3299846 2591243 1151509 639669.9 807046.1 424994.7 688831.1 506869.1 558614.3 596666.9 612177.2 803126.8 1211991 3478420 3815242 1469605 786321.8 579138 692037.8 679479 735732.2 1140063 1927224 5494736 4337559 1160904 741699.3 483704.2 417344.3 568186.4 830825.4 3060027 2081852 586457.2 402259.9 283004 201117.7 726991.5 621867.6 324824.2 265768.5 245195.6 255266.5 194198.5 171938.6 183731.2 298505.9 1085370 430882.7 108455.4 102685.6 294477.2 171095.8 76560.46 82413.91 271936.6 159191.1 104259.9 92160.52 104465.9 190778.3 1097009 362373.6 131489.3 95743.19 84050.24 95222.93 79953.73 98178.58 302705.7 59542.24 228004.5 44764.37 22045.8 23702.58 90652.74 62176.96 49845.73 74587.81 267598.6 44693.75 32972.37 37869.5 22778.07 28502.29 169454.2 59268.09 175146.4 34900.28 22799.05 29270.69 26075.07 33987.26 126464.6 28169.98 34007.12 17293.57 20445.53 22891.05 28512.49 22744.66 18109.48 22861.72 41472.91 23209.98 16738.25 26894.16 38127.31 14768.66 31044.04 17786.98 27774.81 55453 36179.17 21072.18 19770.98 19050.94 50828.54 10671.49 16771.79 24600.01 16629.1 16770.97 23084.52 14655.61 18592 10571.39 12494.35 15625.16 11572.75 15023.22 11447.85 9893.905 17036.99 6599.662 8145.134 9312.944 do
60260.28 50650.85 42771.55 41136.59 52767.41 63435.12 91867.01 118867.2 147014.3 197953.7 233562.7 248689.9 245948.5 232726.1 203893.2 189450.8 218251.3 294017.1 342456.3 390241.2 471530.8 512239.1 445136.5 313858.3 306159.6 455176.1 751657.3 1097408 1569903 1945016 2069290 2086269 1880518 1521624 1006344 497354.7 342493.6 450738.7 537522.3 434930.1 293140.5 422828.2 685076.3 930703.2 1141946 1128630 709951.4 346662.3 575495 823536.3 542349 603036.9 1667732 2502843 2491774 1847281 857726.9 283765.7 360391.8 239543 424950.6 903329.1 970367 570769.8 298190.4 305168.3 409662.2 695625.1 610025.6 247419.3 116926.3 148892.2 180618.2 194421.9 236725.4 315907.7 659954.6 2019775 1786645 575102.8 443630.9 821033.8 881406.1 359648.2 509477 1746824 1234383 358731.2 282333.9 275614.8 325752.6 1160013 716685 216684 133320.8 90636.39 94332.89 122152.1 168211.6 1044026 697029.2 905180.7 289855.7 149193.1 142346.2 388589.9 163323.6 63896.07 78890.66 476152.5 208629.9 128612.7 115283.3 111719.3 133147.1 434418.5 165753.8 288237.1 81971.4 72577.24 68957.02 75793.79 96442.37 184706.3 118900.5 657635.7 128172.4 49117.86 130969.2 202319.3 48157.24 29651.86 85622.94 292157.4 60281.75 47352.86 23044.88 130959.6 47490.13 126558 46847.93 50864.73 39801.26 46033.67 140366.4 81871.38 33982.86 121753.4 42264.71 68520.25 107431.8 25854.82 21515.96 20562.36 16189.65 36679.41 30833.04 107419.7 43680.63 51350.51 75947.13 52064.88 17562.85 84618.38 25833.68 40698.06 55790.96 39567.38 24702.26 33456.24 7425.583 21908.96 13071.12 50647.21 49363.72 18385.38 56873.7 27061.89 11576.8 38112.31 15359.93 24931.08 18260.18 31715.61 15784.49 13282.81 13461.13 17933.61 46685.53 23037.78 32107.9 do
522293.2 524191.1 526390.6 529251.9 537811.4 542723.6 553459.4 562701.9 576328.7 602452.7 625558.3 636546.3 640338.8 645653.5 646373.2 652614.8 675454.3 720755 747808.2 785448.8 859263.6 930561.7 1018139 1100955 1171672 1269720 1397242 1544524 1752502 1912709 1952730 1937489 1810337 1627504 1417654 1223920 1070487 889044.1 764228 664962.6 555251.6 418688.8 270879.7 182371 280725.9 481612.8 506076.2 324876.2 161816.1 155705.3 200238.3 174362 172159.8 163127.2 141042.1 190002.5 244119.6 266765.2 311282.6 309248.1 250821.4 210238.7 151214.8 147199 145848.8 112970.3 132271.2 111062.6 91532.83 84297.8 146553.7 273885.8 406780.4 463823.4 367366.9 319478.9 378690.8 692497.8 558108.7 299180.5 158172.2 168905 139832.7 275984 480470.2 602690 774562.2 353442.7 273843.7 186563.7 145978.3 334118.2 352183.4 238030.1 95720.73 55524.61 79407.5 130810.2 241581.1 246898.9 488197.8 1962302 771561.3 244876.2 258895.6 210047 218259.7 173495.4 614545.6 2389683 1109038 307224.5 156767.4 242772 359536.3 315758.8 371956.3 334236.4 245744 177495.1 123822 151297.6 270283.6 1061221 282265.3 751740.4 238795.1 244890.1 306136.1 753624.5 486798.9 346013.6 193041.7 821235.4 217671.2 81937.91 119128.4 97597.85 194445.7 799549.8 386950.3 481671.3 107456.9 69063.81 305952.9 335889.9 99053.34 481791.3 110235.6 148124.7 78388.57 45360.06 49889.08 312179.3 94649.03 45252.27 52957.74 214463.7 59400.06 43625.41 71013.03 67933.55 24448.45 83969.56 25717.66 69997.14 50611.41 68856.32 85359.06 30510.55 26399.62 153203.6 21660.7 58135.24 52446.59 14802.57 17137.65 89410.49 15582.46 27561.35 34986.71 29157.96 13139.92 60095.93 17869.44 21889.51 15475.56 28865.65 14362.11 42144.48 32021.6 do
913061.2 787267.9 683166.8 504998.4 322688.7 216192.3 375175.3 488432.2 666395.6 977673.9 1160309 1229302 1178429 1017109 685704.3 435892.5 495172.2 887200.1 1167176 1370795 1701597 1809672 1361378 772273 930384.5 1792039 3098431 4405374 6061179 7306372 7663782 7645757 6847173 5553603 3762737 1922786 952800.5 1012514 1437276 1234684 623548.6 423658.3 674922.9 782313.7 596933.2 316766.7 400783.9 497876.7 347816.3 286013.2 360112.1 398665.1 614398.2 905080.3 922629.8 689542.7 389594.8 214622.7 178171.9 176997.6 113647.1 181997.4 278272.5 157130.3 92587.21 106733.9 293714.4 756860 885357.3 410398.3 245345.7 198426 178150.7 196387.6 210011.2 261119.4 571854.1 1648788 1406339 414109.8 294544.1 206050 142890.4 114556.2 159159.7 489131.1 468327.1 193403.4 170709.2 166934.7 196740.8 552641.1 308297.8 131072.7 108109.4 98191.79 149757.8 191886.6 105683.6 77363.31 100775 390445.9 174774.2 85409.39 87400.6 291051.6 115959.3 59637.62 57852.72 83360.14 31285.23 26769.22 31324.14 28159.82 59142.11 382250.9 152422.3 101004.8 69151.32 53451.19 42351.37 39379.79 36315.64 93790.46 43401.32 69725.38 37998.5 37828.78 70031.97 107527.8 29280.31 24063.26 23647.36 44222.3 30312.69 38942.32 25351.28 27808.76 33162.09 106432.8 21816.26 18277.34 14329.69 14032.65 16561.88 34352.79 15655.36 24362.24 18309.04 14778.85 12728.1 16295.88 13507.82 13907.26 12951.48 12586.74 10013.33 22008.79 14886.66 10452.82 9736.429 10894.68 9765.769 8886.26 10093.49 9132.371 8851.074 10319.28 8853.253 8703.252 8699.218 7372.004 8372.239 7720.766 7684.262 7602.54 7567.083 6206.68 6570.375 6284.007 6893.572 5898.162 5979.57 6461.007 6313.711 5788.911 5135.09 5110.513 4343.312 4909.023 4912.389 do
3678.858 3891.057 4158.499 4187.264 4121.072 4023.88 3704.585 3434.481 3016.561 2225.069 1638.903 1367.994 1495.38 1743.998 2085.644 2225.909 2081.887 1715.307 1487.486 1357.444 1295.348 1597.934 2228.471 2558.259 2365.002 1930.619 1457.768 1262.434 1680.694 2258.613 2388.069 2299.873 2235.9 2547.897 3327.531 3866.355 3340.79 1773.239 1323.343 2872.429 4553.767 4177.104 2705.395 1870.853 2891.549 4266.415 2966.84 1509.584 2379.254 2603.865 1726.583 3032.657 3734.85 2138.041 3000.226 4804.696 3364.402 3848.799 5648.938 3094.66 4766.331 9114.143 9603.9 6210.843 6311.019 7614.011 11558.62 32042.13 32546.96 12183.96 9038.821 8379.085 8323.933 13191.98 13789.37 19769.09 47672.4 93560.4 43133.96 23905.44 15647.42 10708.7 10012.35 12982.22 19857.3 61865.07 36710.56 16222.21 7845.204 6763.226 13211.9 14390.91 9690.814 5286.159 4998.909 3866.939 3136.564 3296.051 3985.253 5175.025 4098.228 19114.44 9303.438 1614.847 2330.666 5804.317 2842.936 1769.258 2152.398 4296.381 6556.564 3214.344 1743.997 3991.767 3508.356 10691.96 3043.99 1997.176 2005.621 2348.607 2466.389 897.8127 1631.805 2986.093 2174.987 1493.912 1905.36 1598.253 847.832 2218.187 732.9269 1178.473 6033.727 4692.868 810.4264 1830.44 4786.998 1690.947 816.041 2482.614 1040.004 790.7304 1532.993 1037.62 1599.865 2688.232 2522.027 1244.389 1133.252 1878.546 1415.254 1909.524 1612.772 2160.315 4754.714 9101.259 9323.403 5093.972 7010.365 1890.24 2604.907 1203.873 1185.881 3391.963 3637.427 4532.182 2476.231 4372.562 7956.341 4830.809 5262.685 4703.683 2532.516 1171.285 1439.964 1252.493 1790.771 1394.386 3780.049 4395.132 3455.475 2616.357 1858.778 1112.36 1193.893 1544.854 2123.663 3446.305 3087.031 2464.616 1312.859 do
866195.7 744607.2 644033.8 471818 307197.7 210081.5 369996.4 491301.3 663957.8 965890.8 1142802 1209568 1159414 1000868 677220.6 434295.4 494547.5 881501.4 1157087 1359900 1690656 1803206 1369680 774307.6 913392.3 1750214 3053354 4364004 6039600 7313263 7693668 7697474 6919897 5633318 3820025 1940891 983182.9 1104934 1567623 1363157 682453.7 422826.1 688452.4 818529.1 609893.3 316483.1 502681.7 656541.6 409060.8 259860.3 402245 496521.4 791433.9 1259278 1372576 1049761 595918.9 505852.5 500250.4 459056.3 487583.9 386823.3 459554.6 392745.5 526493.1 514233.9 982135 2169901 2078348 791196.5 366918.3 263529 239107 258043.5 248889.5 394650.2 438654.6 574391.4 233223 271524 228713.3 241200.8 400288.9 414732.4 726141.6 2254856 1375816 388531.2 285743.5 394953.4 832453.2 3219981 1575145 545353.5 329754.2 231847.5 126773 218186.6 135854.7 236471.2 350854 902349.9 509129.7 203132.2 188173.7 200850.7 181063 199594.3 348928.1 1449874 375879.2 222750.7 225370.1 285284.5 692188.4 2169976 545135.9 207473.7 98462.44 67272.44 268025 135308.7 316589 428868.3 388951.5 804978.7 137934.5 76360.48 127001.4 149977.3 40209.82 94984.37 386667.7 327559.4 107898.9 83358.94 77245.75 61214.96 200741.8 284799.6 358099.2 173571.1 61506.84 55984.18 219248.6 55941.6 119549.2 214517.2 133433.8 144835 36266.56 47289.56 169102.3 148148.8 25056.33 32015.96 145805.8 86226.16 36888.77 63651.13 104174.4 84774.81 45241.95 47509.61 115001.6 51126.78 24304.3 62398.62 62486.6 13194.03 43805.49 26788.23 27812.82 44890.63 51643.89 26925.42 78136.98 29832.07 18359.67 19398.41 28897.57 38761.66 47718.66 25260.51 23205.79 38946.45 18837.81 27972.49 25565.73 22939.01 28621.19 do
587264.5 536957.7 500953.2 415980.4 283096.8 206473.2 267597.8 278379.3 398455.7 618028.9 790426.2 866335 862631.3 808128.5 622492 404411.2 390746.7 631072.3 846117.9 1041137 1375113 1545569 1284194 749581.4 794346.4 1468031 2708148 4022120 5808351 7251391 7768815 7901332 7252163 6024786 4145227 2141427 1081590 1221270 1750677 1509169 751753.3 538462.1 897138.4 1036123 766877.1 386334.2 572703.4 739026.7 456016.4 322629.9 536323.6 609628 590034.5 685091 728462.9 710177.7 657061.2 391908.8 295440.3 448537.6 272841.4 316459.8 340340.7 221894.1 393587.1 274164.5 533208.8 725388.7 493412 240610 105516.2 90067.9 121964.1 89781.59 90011.15 80687.75 79027.37 202670.3 359313.7 174476.8 156641.9 139343 129806.6 128809.8 165040.4 117340.6 128413.5 92214.56 89882.39 88372.46 70517.91 102702.1 148117.9 106443.6 101427.7 103268.7 169331.8 189058.7 86278.38 62257.58 62484.95 77594.04 63482.27 52365.17 61051.17 52374.7 65793.85 50372.56 52792.63 110713.2 63415.16 50969.15 57754.1 47078.99 45321.74 47092.62 39884.5 34703.36 46907.37 46070.4 46443.58 38497.58 33600.58 38201.68 31603.16 35905.46 34786.81 31050.57 29674.55 28651.63 27379.03 26025.86 25035.29 27291.73 27260.11 23621.92 26944.88 22761.61 22649.64 24417.46 19776.13 18998.22 19550.49 19469.11 18995.42 17684.01 18416.1 18055.05 16747.4 16926.48 16084.73 15088.86 16074.87 14605.72 15244.72 14999.77 12752.85 12655.77 13584.62 11965.96 11859.15 11848.55 11281.37 11898.45 10562.72 11029.66 10920.77 9859.856 9719.732 9459.909 9180.31 9558.818 9304.082 9173.47 8846.989 8394.241 7608.699 7973.52 6930.499 6589.71 6611.843 6389.455 6578.754 6514.044 6631.086 5754.08 5838.224 6398.248 6013.978 5812.935 5480.18 do
164104.4 202045.4 244825.1 264674.8 289611 295452.8 272844.1 257079.1 218898.5 153572.6 131435.1 125884 170323.3 251112.9 318827.5 347603.3 328826.9 262497.5 220981.6 156107.7 104692.8 136004.5 293262.7 407833.7 414290.7 371159.6 293793.1 224259.6 244079.5 333022.3 380452.9 377598.5 288053.9 232929.1 375676.9 580257 682502.6 627863.6 486855.6 440644.8 528413.7 551778.4 425106.1 383082.1 638112.1 946398.8 710726.7 430083.6 866219.9 1222797 855512 1503118 3943486 5855189 5997921 4619763 2190698 845581.2 1157890 603955.5 479050.3 546951.1 278039.3 437986.5 264539.5 336994.5 243589.1 182515.5 182888.6 150408.4 149412.8 121286.4 95462.73 128298 72504.31 60621.68 138077.1 601621.1 607543.5 253092 224791.1 171132.2 166784.8 214032.9 293077 947504.3 777683.2 247246.9 192587.5 177132.2 259590.5 1022771 626811.6 213004.4 154635.9 147547.9 143421.7 139857.4 158623 177497.7 328515.3 1348261 482170.3 141161.9 102712.1 81498.22 80346.06 88637.83 129206.4 533423.6 228363.6 84551.79 56402.7 58798.14 67855.09 275678.5 69550.9 31269.05 33133.34 33014.88 78587.5 74509.41 53281.69 185205.2 36300.29 135219 26193.39 10801.64 10930.83 90340.4 31126.96 16880.37 19659.01 96554.57 20914.1 14720.37 18501.65 11688.57 11404.9 46026.89 21993.64 76400.45 18979.73 10328.55 9946.92 10043.91 11047.48 28440.4 9822.273 33774.76 10978.96 5820.93 5978.417 10572.62 7373.109 6922.215 6089.322 13736.61 9179.473 6939.668 7012.581 4872.688 5383.051 5943.549 8417.17 9571.144 7026.039 4884.94 5738.606 7500.342 4683.07 4460.769 6210.945 4283.808 4169.374 3922.024 3024.228 3914.222 4437.124 3154.659 3299.284 2883.935 3847.043 3762.662 3246.762 2423.678 2595.879 3244.859 2266.311 2337.587 2517.356 do
1440173 1254237 1101590 849627.1 575142.5 421530.6 653120.6 806830.2 1085998 1577175 1880955 1999266 1926997 1685242 1171682 757288.1 838402.2 1460977 1921828 2273596 2852759 3069407 2372585 1367291 1593012 3018391 5290850 7608686 10621714 12953076 13692386 13764175 12460454 10225477 6996133 3614623 1782029 1946594 2840588 2506126 1318061 826794.9 1268397 1525051 1175859 602261.1 904424.5 1246080 806179.5 424648 812914.3 1214289 1158634 1051486 1027372 1007262 850059.2 415912.6 408106.3 613649.4 431172.5 1003829 1461970 1011070 700450.9 830782.1 588767.8 1079768 1443523 826138.3 285027.6 520346.3 797885.3 883293.4 742803.5 243661.1 448698.5 907076 553664.3 237283 263252.5 336857.2 172223.4 143673.9 190418.5 500367 302002.1 251133.1 204597 320848.2 348898 1214654 715089.3 114523.2 92654.46 84203.96 288321.8 286776.6 159576.8 181815.6 206384.8 874550 418592.9 159385.1 103161.4 174188.3 81417.15 70888.42 160438.1 596504.7 142246 80922.01 239526.6 126855.5 120846.9 375709 190817.4 68087.21 150105.5 70918.77 88200.82 120867.8 49826.05 82957.8 41348.74 111790.7 62448.35 54686.12 35680.23 94279 56726.51 72077.86 87408.71 155019.1 26601.24 36913.09 100672 32830.2 74540.25 57002.17 34950.92 43435.55 110037.8 28641.21 56196.19 49629.62 56783.46 131059.6 56362.29 66568.17 46328.09 46206.47 37726.01 36167.73 75523.48 30961.77 27820.39 26466.26 55533.44 33545.62 22138.13 39638.72 58553.2 36415.52 68168.97 49023.65 25185.05 40794.15 29810.14 22596.17 23769.85 15390.48 14185.23 34406.49 23627.81 39526.24 43859.44 34413.1 36877.78 23266.77 25916.07 18235.43 24473.39 33431.24 49626.38 60968.45 46268.8 31075.82 34785.47 30036.11 57292.77 do
279293.6 285176.6 285827.8 308459.6 359888.2 391361 428583 466012.9 497820.8 553954.4 590406 604890.7 608572.1 617026.7 628050.6 651431.6 688731.4 732196.6 755256.1 769086.9 788115.6 784365.1 746584.3 710021.6 708836.9 728772 758835.3 782418.3 769094.5 715987.6 660883.8 616003.6 608178.4 639204.1 669551.7 661717.5 569791.2 380321.8 215418.1 142600.5 203913.6 334260 392582 383413.5 322739.4 292680 384433.1 487966.4 529280.4 579694.6 671013.6 751258.6 813786.2 856794.6 821783.3 750391.7 722000.2 689637.3 657772 710952.2 704620.7 642026.2 653541.9 564816.9 448346.4 330423.9 277881.3 452986.7 509440.4 431959.4 513249.5 1020210 1241777 1080084 1704363 2167201 3201352 4632920 3745214 2329776 1855669 1802882 1815058 1375506 745599.3 590278.5 532964 225984.6 221530.9 304645.1 614022.8 994136.1 912969.9 544948.8 309003.8 375125.6 374530.7 336431.6 726333.3 572985.2 385245.5 1042273 659071.1 470949.7 453204 436286.5 423753.5 446299.3 450117.3 1051160 582668.8 663452.8 418512.7 539185.3 627927.2 850660.5 590560.9 304892.4 175350 99189.76 158482.1 66730.57 157509.7 174316.6 198196.9 362925.3 266646.2 122426.3 163096.7 312234 229231.4 106511.7 145717.7 392807.4 103848.9 156560.4 167337 166181.8 96974.01 343862.7 198155.9 134423.7 131141.6 234280.4 93751.64 153390.5 56004.86 119593.2 142516.8 188187.2 133111.3 142092.9 64339.7 91386.05 201616.8 106474.6 62663.56 116445.1 88697.62 63444.73 44641.63 110556.1 145434.8 91505.71 102752 125123 72409.98 156586.4 77158.64 71053.76 73336.39 133718.5 161098.4 153040.9 70572.61 100212.4 122922.9 75732.93 76194.05 109569.8 157918.7 103158.6 83938.26 104368.4 114258.3 105289.4 112014.6 126965.5 95456.27 142424.2 142907.4 do
